disease_uri,disease_uriLabel,HealthSpecialtyLabel,TreatmentDrugsLabel,CauseLabel,SymptonsLabel
http://www.wikidata.org/entity/Q55762939,"microcephaly, short stature, and impaired glucose metabolism",,,,
http://www.wikidata.org/entity/Q55762941,prenatal-onset spinal muscular atrophy with congenital bone fractures,,,,
http://www.wikidata.org/entity/Q55762942,"hypercalcemia, infantile",,,,
http://www.wikidata.org/entity/Q55762943,"epilepsy, familial focal, with variable foci",,,,
http://www.wikidata.org/entity/Q55779849,metastatic melanoma,,bevacizumab,,
http://www.wikidata.org/entity/Q55779849,metastatic melanoma,,vemurafenib,,
http://www.wikidata.org/entity/Q55779849,metastatic melanoma,,paclitaxel,,
http://www.wikidata.org/entity/Q55779849,metastatic melanoma,,temozolomide,,
http://www.wikidata.org/entity/Q55779849,metastatic melanoma,,ipilimumab,,
http://www.wikidata.org/entity/Q55779849,metastatic melanoma,,dabrafenib,,
http://www.wikidata.org/entity/Q55779849,metastatic melanoma,,nivolumab,,
http://www.wikidata.org/entity/Q55779849,metastatic melanoma,,trametinib,,
http://www.wikidata.org/entity/Q55779849,metastatic melanoma,,pembrolizumab,,
http://www.wikidata.org/entity/Q55779849,metastatic melanoma,,cobimetinib,,
http://www.wikidata.org/entity/Q55779861,urinary tract infection,,fosfomycin,,
http://www.wikidata.org/entity/Q55779861,urinary tract infection,,ciprofloxacin,,
http://www.wikidata.org/entity/Q55779861,urinary tract infection,,linezolid,,
http://www.wikidata.org/entity/Q55779861,urinary tract infection,,cephalexin,,
http://www.wikidata.org/entity/Q55779861,urinary tract infection,,fluconazole,,
http://www.wikidata.org/entity/Q55779861,urinary tract infection,,cefuroxime,,
http://www.wikidata.org/entity/Q55779861,urinary tract infection,,ceftibuten,,
http://www.wikidata.org/entity/Q55779861,urinary tract infection,,ceftriaxone,,
http://www.wikidata.org/entity/Q55779861,urinary tract infection,,doxycycline,,
http://www.wikidata.org/entity/Q55779861,urinary tract infection,,nitrofurantoin,,
http://www.wikidata.org/entity/Q55779861,urinary tract infection,,moxifloxacin,,
http://www.wikidata.org/entity/Q55779861,urinary tract infection,,ertapenem,,
http://www.wikidata.org/entity/Q55779861,urinary tract infection,,cefepime,,
http://www.wikidata.org/entity/Q55779861,urinary tract infection,,estradiol,,
http://www.wikidata.org/entity/Q55779861,urinary tract infection,,meropenem trihydrate,,
http://www.wikidata.org/entity/Q55779861,urinary tract infection,,levofloxacin hemihydrate,,
http://www.wikidata.org/entity/Q55779861,urinary tract infection,,Sulfamethoxazole / Trimethoprim,,
http://www.wikidata.org/entity/Q55780299,pyruvate kinase hyperactivity,,,,
http://www.wikidata.org/entity/Q55780305,autosomal dominant palmoplantar keratoderma and congenital alopecia,,,,
http://www.wikidata.org/entity/Q55780324,aniridia-absent patella syndrome,,,,
http://www.wikidata.org/entity/Q55780355,atrial standstill 1,,,,
http://www.wikidata.org/entity/Q55780357,helicoid peripapillary chorioretinal degeneration,,,,
http://www.wikidata.org/entity/Q55780373,diaphyseal medullary stenosis-bone malignancy syndrome,,,,
http://www.wikidata.org/entity/Q55780407,hereditary hypercarotenemia and vitamin A deficiency,,,,
http://www.wikidata.org/entity/Q55780435,uveal coloboma-cleft lip and palate-intellectual disability,,,,
http://www.wikidata.org/entity/Q55780454,craniofacial-deafness-hand syndrome,,,,
http://www.wikidata.org/entity/Q55780470,autosomal dominant deafness-onychodystrophy syndrome,,,,
http://www.wikidata.org/entity/Q55780475,"deafness, sensorineural, with peripheral neuropathy and arterial disease",,,,
http://www.wikidata.org/entity/Q55780543,"Ehlers-Danlos syndrome, periodontitis type",,,,
http://www.wikidata.org/entity/Q55780557,pretibial dystrophic epidermolysis bullosa,,,,
http://www.wikidata.org/entity/Q55780561,reading seizures,,,,
http://www.wikidata.org/entity/Q55780563,"multiple epiphyseal dysplasia, Beighton type",,,,
http://www.wikidata.org/entity/Q55780712,Laurin-Sandrow syndrome,,,,
http://www.wikidata.org/entity/Q55780736,fish-eye disease,,,,
http://www.wikidata.org/entity/Q55780757,foveal hypoplasia 1,,,,
http://www.wikidata.org/entity/Q55780773,"intellectual disability, FRA12A type",,,,
http://www.wikidata.org/entity/Q55780775,Frontorhiny,,,,
http://www.wikidata.org/entity/Q55780814,fibronectin glomerulopathy,,,,
http://www.wikidata.org/entity/Q55780997,cholesterol-ester transfer protein deficiency,,,,
http://www.wikidata.org/entity/Q55781010,"Hyperchlorhidrosis, isolated",,,,
http://www.wikidata.org/entity/Q55781072,selective pituitary resistance to thyroid hormone,,,,
http://www.wikidata.org/entity/Q55781158,autosomal dominant keratitis,,,,
http://www.wikidata.org/entity/Q55781160,palmoplantar keratoderma-deafness syndrome,,,,
http://www.wikidata.org/entity/Q55781228,metaphyseal dysplasia-maxillary hypoplasia-brachydacty syndrome,,,,
http://www.wikidata.org/entity/Q55781234,microgastria-limb reduction defect syndrome,,,,
http://www.wikidata.org/entity/Q55781281,"neutropenia, chronic familial",,,,
http://www.wikidata.org/entity/Q55781315,"Thiemann disease, familial form",,,,
http://www.wikidata.org/entity/Q55781317,osteoglophonic dwarfism,,,,
http://www.wikidata.org/entity/Q55781319,multicentric carpo-tarsal osteolysis with or without nephropathy,,,,
http://www.wikidata.org/entity/Q55781325,otofaciocervical syndrome,,,,
http://www.wikidata.org/entity/Q55781371,pigmented paravenous retinochoroidal atrophy,,,,
http://www.wikidata.org/entity/Q55781403,Guttmacher syndrome,,,,
http://www.wikidata.org/entity/Q55781405,premature Chromatid separation trait,,,,
http://www.wikidata.org/entity/Q55781450,retinal arterial tortuosity,,,,
http://www.wikidata.org/entity/Q55781456,ring dermoid of cornea,,,,
http://www.wikidata.org/entity/Q55781458,Robinow-Sorauf syndrome,,,,
http://www.wikidata.org/entity/Q55781461,aplasia of lacrimal and salivary glands,,,,
http://www.wikidata.org/entity/Q55781507,"spondyloepiphyseal dysplasia, Maroteaux type",,,,
http://www.wikidata.org/entity/Q55781516,hereditary cryohydrocytosis with normal stomatin,,,,
http://www.wikidata.org/entity/Q55781611,"acrofacial dysostosis, Weyers type",,,,
http://www.wikidata.org/entity/Q55781615,Wilms' tumor 2,,,,
http://www.wikidata.org/entity/Q55781621,dehydrated hereditary stomatocytosis with or without pseudohyperkalemia and/or perinatal edema,,,,
http://www.wikidata.org/entity/Q55781638,corticosterone methyloxidase type 1 deficiency,,,,
http://www.wikidata.org/entity/Q55781641,Oxoglutaricaciduria,,,,
http://www.wikidata.org/entity/Q55781644,amaurosis-hypertrichosis syndrome,,,,
http://www.wikidata.org/entity/Q55781684,immunodeficiency 27A,,,,
http://www.wikidata.org/entity/Q55781735,"cerebral malformation, seizures, hypertrichosis, and overlapping fingers",,,,
http://www.wikidata.org/entity/Q55781749,ataxia-hypogonadism-choroidal dystrophy syndrome,,,,
http://www.wikidata.org/entity/Q55781762,heart defect-tongue hamartoma-polysyndactyly syndrome,,,,
http://www.wikidata.org/entity/Q55781763,hypoplasminogenemia,,,,
http://www.wikidata.org/entity/Q55781784,Cushing syndrome due to macronodular adrenal hyperplasia,,,,
http://www.wikidata.org/entity/Q55781793,ventriculomegaly-cystic kidney disease,,,,
http://www.wikidata.org/entity/Q55781822,hemolytic anemia due to diphosphoglycerate mutase deficiency,,,,
http://www.wikidata.org/entity/Q55781853,"Ehlers-Danlos syndrome, cardiac valvular type",,,,
http://www.wikidata.org/entity/Q55781854,"Ehlers-Danlos syndrome, dermatosparaxis type",,,,
http://www.wikidata.org/entity/Q55781886,"factor v and Factor VIII, combined deficiency of, type 1",,,,
http://www.wikidata.org/entity/Q55781893,congenital high-molecular-weight kininogen deficiency,,,,
http://www.wikidata.org/entity/Q30892676,mycotoxicosis,medical toxicology,,,
http://www.wikidata.org/entity/Q30893921,defect state of schizophrenia,,,,
http://www.wikidata.org/entity/Q30899323,CAKUT,,,,
http://www.wikidata.org/entity/Q30900016,microvascular angina,cardiology,,,
http://www.wikidata.org/entity/Q30913928,Upper limb nerve paralysis,,,,
http://www.wikidata.org/entity/Q30927439,comminuted fracture,,,,
http://www.wikidata.org/entity/Q30988764,split hand-foot malformation 1 with sensorineural hearing loss,medical genetics,,,
http://www.wikidata.org/entity/Q30988797,lethal congenital glycogen storage disease of heart,neurology,,,
http://www.wikidata.org/entity/Q30988815,torsion dystonia with onset in infancy,neurology,,,
http://www.wikidata.org/entity/Q30988863,immunodeficiency-centromeric instability-facial anomalies syndrome 3,,,,
http://www.wikidata.org/entity/Q30988900,complex cortical dysplasia with other brain malformations 5,,,,
http://www.wikidata.org/entity/Q30988911,cortisone reductase deficiency,,,,
http://www.wikidata.org/entity/Q30988929,complex cortical dysplasia with other brain malformations 7,medical genetics,,,
http://www.wikidata.org/entity/Q30988946,hypogonadotropic hypogonadism 22 with or without anosmia,,,,
http://www.wikidata.org/entity/Q30988957,hypogonadotropic hypogonadism 16 with or without anosmia,,,,
http://www.wikidata.org/entity/Q30988959,autosomal recessive hypercholesterolemia,,,,
http://www.wikidata.org/entity/Q30989019,hypogonadotropic hypogonadism 17 with or without anosmia,,,,
http://www.wikidata.org/entity/Q30989065,camptodactyly-arthropathy-coxa vara-pericarditis syndrome,,,,
http://www.wikidata.org/entity/Q30989071,corticosteroid-binding globulin deficiency,,,,
http://www.wikidata.org/entity/Q30989072,split hand-foot malformation,medical genetics,,,
http://www.wikidata.org/entity/Q30989076,hypogonadotropic hypogonadism 10 with or without anosmia,,,,
http://www.wikidata.org/entity/Q30989134,hypogonadotropic hypogonadism 7 with or without anosmia,,testosterone,,
http://www.wikidata.org/entity/Q30989165,hypogonadotropic hypogonadism 20 with or without anosmia,,,,
http://www.wikidata.org/entity/Q30989182,RIDDLE syndrome,,,,
http://www.wikidata.org/entity/Q30989218,split hand-foot malformation 4,medical genetics,,,
http://www.wikidata.org/entity/Q30989219,split hand-foot malformation 5,medical genetics,,,
http://www.wikidata.org/entity/Q30989221,enhanced S-cone syndrome,,,,
http://www.wikidata.org/entity/Q30989223,myoclonic dystonia 26,,,,
http://www.wikidata.org/entity/Q30989233,hypogonadotropic hypogonadism 18 with or without anosmia,,,,
http://www.wikidata.org/entity/Q30989242,complex cortical dysplasia with other brain malformations 2,,,,
http://www.wikidata.org/entity/Q30989275,early onset absence epilepsy,,,,
http://www.wikidata.org/entity/Q30989276,complex cortical dysplasia with other brain malformations 3,,,,
http://www.wikidata.org/entity/Q30989286,PCWH syndrome,,,,
http://www.wikidata.org/entity/Q30989306,hypogonadotropic hypogonadism 21 with or without anosmia,,,,
http://www.wikidata.org/entity/Q30989316,complex cortical dysplasia with other brain malformations 1,medical genetics,,,
http://www.wikidata.org/entity/Q30989322,spinocerebellar ataxia type 1 with axonal neuropathy,neurology,,,
http://www.wikidata.org/entity/Q30989332,immunodeficiency-centromeric instability-facial anomalies syndrome 2,,,,
http://www.wikidata.org/entity/Q30989362,immunodeficiency-centromeric instability-facial anomalies syndrome 4,,,,
http://www.wikidata.org/entity/Q30989381,giant axonal neuropathy 2,,,,
http://www.wikidata.org/entity/Q30989431,hypogonadotropic hypogonadism 15 with or without anosmia,,,,
http://www.wikidata.org/entity/Q30989447,dystonia 23,neurology,,,
http://www.wikidata.org/entity/Q30989463,autosomal dominant hypocalcemia 1,,,,
http://www.wikidata.org/entity/Q30989474,brachyolmia-amelogenesis imperfecta syndrome,medical genetics,,,
http://www.wikidata.org/entity/Q30989483,cortical dysplasia-focal epilepsy syndrome,medical genetics,,,
http://www.wikidata.org/entity/Q30989519,complex cortical dysplasia with other brain malformations,,,,
http://www.wikidata.org/entity/Q30989523,dystonia 24,neurology,,,
http://www.wikidata.org/entity/Q30989531,hypogonadotropic hypogonadism 8 with or without anosmia,,,,
http://www.wikidata.org/entity/Q30989546,hypogonadotropic hypogonadism 13 with or without anosmia,,,,
http://www.wikidata.org/entity/Q30989609,hypogonadotropic hypogonadism 12 with or without anosmia,,,,
http://www.wikidata.org/entity/Q30989619,autosomal dominant hypocalcemia 2,,,,
http://www.wikidata.org/entity/Q30989628,Huntington disease-like 1,neurology,,,
http://www.wikidata.org/entity/Q30989658,aromatic L-amino acid decarboxylase deficiency,neurology,,,
http://www.wikidata.org/entity/Q30989662,hypogonadotropic hypogonadism 19 with or without anosmia,,,,
http://www.wikidata.org/entity/Q30989665,dystonia 25,neurology,,,
http://www.wikidata.org/entity/Q30989669,complex cortical dysplasia with other brain malformations 4,,,,
http://www.wikidata.org/entity/Q30989685,COL4A1-related familial vascular leukoencephalopathy,,,,
http://www.wikidata.org/entity/Q30989716,hypogonadotropic hypogonadism 24 without anosmia,,,,
http://www.wikidata.org/entity/Q30989720,hypogonadotropic hypogonadism 9 with or without anosmia,,,,
http://www.wikidata.org/entity/Q30989757,dystonia 27,neurology,,,
http://www.wikidata.org/entity/Q30989771,hypogonadotropic hypogonadism 1 with or without anosmia,,,,
http://www.wikidata.org/entity/Q30989792,familial cold autoinflammatory syndrome 3,dermatology,,,
http://www.wikidata.org/entity/Q30989832,dystonia 21,neurology,,,
http://www.wikidata.org/entity/Q30989899,hereditary neutrophilia,,,,
http://www.wikidata.org/entity/Q30989948,autosomal dominant hypocalcemia,,,,
http://www.wikidata.org/entity/Q30989968,Silverman-Handmaker type dyssegmental dysplasia,medical genetics,,,
http://www.wikidata.org/entity/Q30990003,hypogonadotropic hypogonadism 11 with or without anosmia,,,,
http://www.wikidata.org/entity/Q30990006,Fanconi-like syndrome,,,,
http://www.wikidata.org/entity/Q30990007,autosomal dominant macrothrombocytopenia TUBB1-related,,,,
http://www.wikidata.org/entity/Q30990041,cortisone reductase deficiency 2,,,,
http://www.wikidata.org/entity/Q30990046,Huntington disease-like 2,neurology,,,
http://www.wikidata.org/entity/Q30990079,familial cold autoinflammatory syndrome 2,,,,
http://www.wikidata.org/entity/Q30990082,"severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, Nk cell-positive",,,,
http://www.wikidata.org/entity/Q30990097,hypogonadotropic hypogonadism 14 with or without anosmia,,,,
http://www.wikidata.org/entity/Q30990099,branched-chain keto acid dehydrogenase kinase deficiency,,,,
http://www.wikidata.org/entity/Q30990102,hypogonadotropic hypogonadism,,,,
http://www.wikidata.org/entity/Q30990112,complex cortical dysplasia with other brain malformations 6,,,,
http://www.wikidata.org/entity/Q31189500,neonatal hypoxemia,,,asphyxia neonatorum,
http://www.wikidata.org/entity/Q31841190,Q31841190,,,,
http://www.wikidata.org/entity/Q31841332,corpus callosum agenesis-abnormal genitalia syndrome,,,,
http://www.wikidata.org/entity/Q31893736,adenosclerosis,,,,
http://www.wikidata.org/entity/Q31895802,Q31895802,military medicine,,,
http://www.wikidata.org/entity/Q31930719,nonspecific building-related illnesses,environmental medicine,,,
http://www.wikidata.org/entity/Q32038763,agenesis of the corpus callosum with peripheral neuropathy,neurology,,,
http://www.wikidata.org/entity/Q32038767,"severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-positive, Nk cell-positive",,,,
http://www.wikidata.org/entity/Q32038778,myoclonic dystonia 11,neurology,,,
http://www.wikidata.org/entity/Q32038779,myoclonic dystonia 15,,,,
http://www.wikidata.org/entity/Q32038783,torsion dystonia 13,neurology,,,
http://www.wikidata.org/entity/Q32038789,torsion dystonia 2,neurology,,,
http://www.wikidata.org/entity/Q32038792,torsion dystonia 6,neurology,,,
http://www.wikidata.org/entity/Q32038795,torsion dystonia 7,,,,
http://www.wikidata.org/entity/Q32038800,torsion dystonia 4,neurology,,,
http://www.wikidata.org/entity/Q32038801,torsion dystonia 17,neurology,,,
http://www.wikidata.org/entity/Q32038802,dystonia 5,neurology,,,
http://www.wikidata.org/entity/Q32038804,dystonia 9,neurology,,,
http://www.wikidata.org/entity/Q32038811,dystonia 16,neurology,,,
http://www.wikidata.org/entity/Q32038818,dystonia 12,neurology,,,
http://www.wikidata.org/entity/Q32038841,hypogonadotropic hypogonadism 4 with or without anosmia,,,,
http://www.wikidata.org/entity/Q32038854,hypogonadotropic hypogonadism 2 with or without anosmia,,,,
http://www.wikidata.org/entity/Q32038857,hypogonadotropic hypogonadism 5 with or without anosmia,,,,
http://www.wikidata.org/entity/Q32038861,hypogonadotropic hypogonadism 6 with or without anosmia,,,,
http://www.wikidata.org/entity/Q60195145,primary autosomal recessive microcephaly 8,,,,
http://www.wikidata.org/entity/Q60195147,primary autosomal recessive microcephaly 13,,,,
http://www.wikidata.org/entity/Q60195148,primary autosomal recessive microcephaly 12,,,,
http://www.wikidata.org/entity/Q60195149,primary autosomal recessive microcephaly 1,,,,
http://www.wikidata.org/entity/Q60195150,primary autosomal recessive microcephaly 3,,,,
http://www.wikidata.org/entity/Q60195152,primary autosomal recessive microcephaly 11,,,,
http://www.wikidata.org/entity/Q60195153,primary autosomal recessive microcephaly 17,,,,
http://www.wikidata.org/entity/Q60195154,primary autosomal recessive microcephaly 16,,,,
http://www.wikidata.org/entity/Q60195155,primary autosomal recessive microcephaly 6,,,,
http://www.wikidata.org/entity/Q60195158,primary autosomal recessive microcephaly 4,,,,
http://www.wikidata.org/entity/Q60195160,primary autosomal recessive microcephaly 9,,,,
http://www.wikidata.org/entity/Q60195161,primary autosomal recessive microcephaly 2 with or without cortical malformations,,,,
http://www.wikidata.org/entity/Q60195163,primary autosomal recessive microcephaly 10,,,,
http://www.wikidata.org/entity/Q60195165,primary autosomal dominant microcephaly 18,,,,
http://www.wikidata.org/entity/Q60195166,primary autosomal recessive microcephaly,,,,
http://www.wikidata.org/entity/Q60195167,primary microcephaly,,,,
http://www.wikidata.org/entity/Q60195168,multiple epiphyseal dysplasia 2,,,,
http://www.wikidata.org/entity/Q60195169,multiple epiphyseal dysplasia 5,,,,
http://www.wikidata.org/entity/Q60195170,multiple epiphyseal dysplasia 4,,,,
http://www.wikidata.org/entity/Q60195171,multiple epiphyseal dysplasia 6,,,,
http://www.wikidata.org/entity/Q60195172,multiple epiphyseal dysplasia 7,,,,
http://www.wikidata.org/entity/Q60195173,multiple epiphyseal dysplasia 1,,,,
http://www.wikidata.org/entity/Q60195174,multiple epiphyseal dysplasia 3,,,,
http://www.wikidata.org/entity/Q60195176,multiple epiphyseal dysplasia due to collagen 9 anomaly,,,,
http://www.wikidata.org/entity/Q60195177,post-cardiac arrest syndrome,,,cardiac arrest,
http://www.wikidata.org/entity/Q60195183,drug-induced hearing loss,,,,
http://www.wikidata.org/entity/Q60195186,obstructive nephropathy,,,,
http://www.wikidata.org/entity/Q60195311,peripheral nervous system benign neoplasm,,,,
http://www.wikidata.org/entity/Q60195312,autonomic nervous system benign neoplasm,,,,
http://www.wikidata.org/entity/Q60195313,polycystic kidney disease,,,,
http://www.wikidata.org/entity/Q60195314,pancreatic squamous cell carcinoma,,,,
http://www.wikidata.org/entity/Q60195316,tuberous sclerosis 1,,,,
http://www.wikidata.org/entity/Q60195317,tuberous sclerosis 2,,,,
http://www.wikidata.org/entity/Q60195318,familial hypertrophic cardiomyopathy,,,,
http://www.wikidata.org/entity/Q60195320,"multinucleated neurons, anhydramnios, renal dysplasia, cerebellar hypoplasia and hydranencephaly",,,,
http://www.wikidata.org/entity/Q60195324,cold-induced sweating syndrome 1,,,,
http://www.wikidata.org/entity/Q60195325,cold-induced sweating syndrome 2,,,,
http://www.wikidata.org/entity/Q60195328,aortic valve disease 1,,,,
http://www.wikidata.org/entity/Q60195329,aortic valve disease 2,,,,
http://www.wikidata.org/entity/Q60195330,mitochondrial DNA depletion syndrome 12b,,,,
http://www.wikidata.org/entity/Q60195331,mitochondrial DNA depletion syndrome 14,,,,
http://www.wikidata.org/entity/Q60195332,mitochondrial DNA depletion syndrome 15,,,,
http://www.wikidata.org/entity/Q60195333,familial erythrocytosis 3,,,,
http://www.wikidata.org/entity/Q60195335,familial erythrocytosis 4,,,,
http://www.wikidata.org/entity/Q60195338,Simpson-Golabi-Behmel syndrome type 2,,,,
http://www.wikidata.org/entity/Q60195339,autosomal recessive pyridoxine-refractory sideroblastic anemia 3,,,,
http://www.wikidata.org/entity/Q60195342,blepharocheilodontic syndrome 1,,,,
http://www.wikidata.org/entity/Q60195343,blepharocheilodontic syndrome 2,,,,
http://www.wikidata.org/entity/Q60195344,malignant pheochromocytoma,,,,
http://www.wikidata.org/entity/Q60195345,Alzheimer's disease 1,,,,
http://www.wikidata.org/entity/Q60195347,early infantile epileptic encephalopathy 39,,,,
http://www.wikidata.org/entity/Q60195348,retinitis pigmentosa 77,,,,
http://www.wikidata.org/entity/Q60195350,X-linked chondrodysplasia punctata 2,,,,
http://www.wikidata.org/entity/Q60195353,hepatobiliary system cancer,,,,
http://www.wikidata.org/entity/Q60195355,fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 1,,,,
http://www.wikidata.org/entity/Q60195356,fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 2,,,,
http://www.wikidata.org/entity/Q60195358,fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 3,,,,
http://www.wikidata.org/entity/Q60195359,fatal infantile cardioencephalomyopathy due to cytochrome c oxidase deficiency 4,,,,
http://www.wikidata.org/entity/Q60195366,sex cord-stromal benign neoplasm,,,,
http://www.wikidata.org/entity/Q60195369,testicular sex cord-stromal benign neoplasm,,,,
http://www.wikidata.org/entity/Q60195370,epithelioid inflammatory myofibroblastic sarcoma,,,,
http://www.wikidata.org/entity/Q60195371,epididymis disease,,,,
http://www.wikidata.org/entity/Q60196521,appendix disease,,,,
http://www.wikidata.org/entity/Q60196522,pulmonary artery disease,,,,
http://www.wikidata.org/entity/Q60196523,Bartholin's gland disease,,,,
http://www.wikidata.org/entity/Q60196524,Bartholin's gland cancer,,,,
http://www.wikidata.org/entity/Q60196525,malignant cystadenoma,,,,
http://www.wikidata.org/entity/Q60456290,Reichmann's disease,gastroenterology,,,
http://www.wikidata.org/entity/Q60464424,Frozen pelvis,,,,
http://www.wikidata.org/entity/Q60589325,sperm microcephaly,,,,
http://www.wikidata.org/entity/Q60786772,LPS-responsive beige-like anchor protein deficiency,,,,
http://www.wikidata.org/entity/Q60791934,mucinous cystic  neoplasm of the liver,,,,
http://www.wikidata.org/entity/Q60875818,Infantile melanodontia,dentistry,,,
http://www.wikidata.org/entity/Q60964900,chronic prurigo,,,,
http://www.wikidata.org/entity/Q61466307,Q61466307,,,,
http://www.wikidata.org/entity/Q61588794,Gyrodactylus salaris infection,,,Gyrodactylus salaris,
http://www.wikidata.org/entity/Q61913381,malignant adenoma,,,,
http://www.wikidata.org/entity/Q61913382,gastroesophageal cancer,,,,
http://www.wikidata.org/entity/Q61913383,gastroesophageal adenocarcinoma,,,,
http://www.wikidata.org/entity/Q61913384,trichorhinophalangeal syndrome type III,,,,
http://www.wikidata.org/entity/Q61913385,peroxisomal biogenesis disorder,,,,
http://www.wikidata.org/entity/Q61913387,nephrotic syndrome type 2,,,,
http://www.wikidata.org/entity/Q61913388,nephrotic syndrome type 5,,,,
http://www.wikidata.org/entity/Q61913390,nephrotic syndrome type 13,,,,
http://www.wikidata.org/entity/Q61913391,nephrotic syndrome type 3,,,,
http://www.wikidata.org/entity/Q61913392,nephrotic syndrome type 4,,,,
http://www.wikidata.org/entity/Q61913393,nephrotic syndrome type 6,,,,
http://www.wikidata.org/entity/Q61913394,nephrotic syndrome type 11,,,,
http://www.wikidata.org/entity/Q61913395,nephrotic syndrome type 10,,,,
http://www.wikidata.org/entity/Q61913396,nephrotic syndrome type 12,,,,
http://www.wikidata.org/entity/Q61913398,nephrotic syndrome type 7,,,,
http://www.wikidata.org/entity/Q61913399,nephrotic syndrome type 8,,,,
http://www.wikidata.org/entity/Q61913400,nephrotic syndrome type 1,,,,
http://www.wikidata.org/entity/Q61913401,nephrotic syndrome type 9,,,,
http://www.wikidata.org/entity/Q61913402,nephrotic syndrome type 17,,,,
http://www.wikidata.org/entity/Q61913404,nephrotic syndrome type 18,,,,
http://www.wikidata.org/entity/Q61913405,nephrotic syndrome type 19,,,,
http://www.wikidata.org/entity/Q61913406,orofacial cleft 1,,,,
http://www.wikidata.org/entity/Q61913407,orofacial cleft 2,,,,
http://www.wikidata.org/entity/Q61913408,orofacial cleft 3,,,,
http://www.wikidata.org/entity/Q55782230,progesterone resistance,,,,
http://www.wikidata.org/entity/Q55782264,renal tubular dysgenesis of genetic origin,,,,
http://www.wikidata.org/entity/Q55782295,Richieri Costa-Pereira syndrome,,,,
http://www.wikidata.org/entity/Q55782307,growth delay due to insulin-like growth factor I resistance,,,,
http://www.wikidata.org/entity/Q55782328,"spondyloepimetaphyseal dysplasia with joint laxity, type 1, With or without fractures",,,,
http://www.wikidata.org/entity/Q55782330,spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome,,,,
http://www.wikidata.org/entity/Q55782334,isolated sulfite oxidase deficiency,,,,
http://www.wikidata.org/entity/Q55782374,"phocomelia, Schinzel type",,,,
http://www.wikidata.org/entity/Q55782410,"intestinal pseudoobstruction, neuronal, chronic idiopathic, X-linked",,,,
http://www.wikidata.org/entity/Q55782417,X-linked spondyloepimetaphyseal dysplasia,,,,
http://www.wikidata.org/entity/Q55782425,Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome,,,,
http://www.wikidata.org/entity/Q55782438,anhidrotic ectodermal dysplasia-immunodeficiency-osteopetrosis-lymphedema syndrome,,,,
http://www.wikidata.org/entity/Q55782445,"X-linked intellectual disability, Stocco dos Santos type",,,,
http://www.wikidata.org/entity/Q55782448,primary ciliary dyskinesia-retinitis pigmentosa syndrome,,,,
http://www.wikidata.org/entity/Q55782450,X-linked epilepsy-learning disabilities-behavior disorders syndrome,,,,
http://www.wikidata.org/entity/Q55782451,nephrogenic syndrome of inappropriate antidiuresis,,,,
http://www.wikidata.org/entity/Q55782453,SHOX-related short stature,,,,
http://www.wikidata.org/entity/Q55782454,immunodeficiency without anhidrotic ectodermal dysplasia,,,,
http://www.wikidata.org/entity/Q55782458,Tn Polyagglutination syndrome,,,,
http://www.wikidata.org/entity/Q55782460,X-linked mendelian susceptibility to mycobacterial diseases due to IKBKG deficiency,,,,
http://www.wikidata.org/entity/Q55782461,"invasive pneumococcal disease, recurrent isolated, 2",,,,
http://www.wikidata.org/entity/Q55782462,"rolandic epilepsy, mental retardation, and speech dyspraxia, X-linked",,,,
http://www.wikidata.org/entity/Q55782463,X-linked mendelian susceptibility to mycobacterial diseases due to CYBB deficiency,,,,
http://www.wikidata.org/entity/Q55782466,glycogen storage disease due to phosphoglycerate kinase 1 deficiency,,,,
http://www.wikidata.org/entity/Q55782468,phosphoribosylpyrophosphate synthetase superactivity,,,,
http://www.wikidata.org/entity/Q55782469,severe neonatal-onset encephalopathy with microcephaly,,,,
http://www.wikidata.org/entity/Q55782472,syndactyly-telecanthus-anogenital and renal malformations syndrome,,,,
http://www.wikidata.org/entity/Q55782485,CK syndrome,,,,
http://www.wikidata.org/entity/Q55782486,"macular degeneration, X-linked atrophic",,,,
http://www.wikidata.org/entity/Q55782487,X-linked dyserythropoetic anemia with abnormal platelets and neutropenia,,,,
http://www.wikidata.org/entity/Q55782492,"X-linked dominant chondrodysplasia, Chassaing-Lacombe type",,,,
http://www.wikidata.org/entity/Q55782498,X-linked parkinsonism-spasticity syndrome,,,,
http://www.wikidata.org/entity/Q55782500,X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome,,,,
http://www.wikidata.org/entity/Q55782502,"intellectual disability, X-linked 101",,,,
http://www.wikidata.org/entity/Q55782503,X-linked acrogigantism due to Xq26 microduplication,,,partial duplication of the long arm of chromosome X,
http://www.wikidata.org/entity/Q55782505,Diamond-Blackfan anemia 14 with mandibulofacial dysostosis,,,,
http://www.wikidata.org/entity/Q55782507,X-linked intellectual disability-short stature-overweight syndrome,,,,
http://www.wikidata.org/entity/Q55782508,MEND syndrome,,,,
