subject,predicate,object
chlorothiazide,side_effect,headache
chlorothiazide,side_effect,drowsiness
chlorothiazide,side_effect,dry cough
chlorothiazide,side_effect,fatigue
chlorothiazide,side_effect,dizziness
chlorothiazide,side_effect,blurred vision
tetrahydrozoline,side_effect,widened pupils
tetrahydrozoline,side_effect,blurred vision
methoxsalen,side_effect,headache
methoxsalen,side_effect,leg cramps
methoxsalen,side_effect,dizziness
methoxsalen,side_effect,weakness
cladribine,side_effect,nausea
cladribine,side_effect,headache
cladribine,side_effect,vomiting
cladribine,side_effect,diarrhea
cladribine,side_effect,injection site
cladribine,side_effect,dizziness
cladribine,side_effect,joint/muscle pain
fidaxomicin,side_effect,nausea
fidaxomicin,side_effect,vomiting
fidaxomicin,side_effect,stomach/abdominal pain
melphalan,side_effect,nausea
melphalan,side_effect,lip/mouth sores
melphalan,side_effect,vomiting
melphalan,side_effect,diarrhea
naratriptan,side_effect,tingling/numbness/prickling
naratriptan,side_effect,drowsiness
naratriptan,side_effect,dizziness
naratriptan,side_effect,weakness
naratriptan,side_effect,flushing
ramucirumab,side_effect,nausea
ramucirumab,side_effect,mouth sores
ramucirumab,side_effect,headache
ramucirumab,side_effect,vomiting
ramucirumab,side_effect,diarrhea
ramucirumab,side_effect,weakness
clobazam,side_effect,cough
clobazam,side_effect,fever
clobazam,side_effect,tiredness
clobazam,side_effect,drowsiness
clobazam,side_effect,dizziness
clobazam,side_effect,constipation
obeticholic acid,side_effect,fast/pounding heartbeat
obeticholic acid,side_effect,tiredness
obeticholic acid,side_effect,mouth/throat pain
venlafaxine,side_effect,nausea
venlafaxine,side_effect,drowsiness
venlafaxine,side_effect,dry mouth
venlafaxine,side_effect,dizziness
venlafaxine,side_effect,nervousness
venlafaxine,side_effect,constipation
venlafaxine,side_effect,blurred vision
venlafaxine,side_effect,yawning
desipramine,side_effect,weight gain
desipramine,side_effect,nausea
desipramine,side_effect,increased appetite
desipramine,side_effect,headache
desipramine,side_effect,drowsiness
desipramine,side_effect,dry mouth
desipramine,side_effect,dizziness
desipramine,side_effect,nervousness
desipramine,side_effect,constipation
desipramine,side_effect,blurred vision
tipranavir,side_effect,headache
tipranavir,side_effect,vomiting
tipranavir,side_effect,drowsiness
tipranavir,side_effect,dizziness
deferiprone,side_effect,nausea
deferiprone,side_effect,vomiting
deferiprone,side_effect,joint pain
deferiprone,side_effect,stomach/abdominal pain
ziprasidone,side_effect,nausea
ziprasidone,side_effect,headache
ziprasidone,side_effect,vomiting
ziprasidone,side_effect,drowsiness
ziprasidone,side_effect,redness
ziprasidone,side_effect,dizziness
ziprasidone,side_effect,weakness
ziprasidone,side_effect,lightheadedness
ziprasidone,side_effect,pain
chloroquine,side_effect,nausea
chloroquine,side_effect,abdominal cramps
chloroquine,side_effect,headache
chloroquine,side_effect,vomiting
chloroquine,side_effect,diarrhea
cefaclor,side_effect,nausea
cefaclor,side_effect,headache
cefaclor,side_effect,vomiting
cefaclor,side_effect,diarrhea
moxifloxacin,side_effect,eye pain/dryness/redness/itchiness
moxifloxacin,side_effect,watery eyes
fluconazole,side_effect,nausea
adalimumab,side_effect,redness
adalimumab,side_effect,pain
vardenafil,side_effect,vision
vardenafil,side_effect,blue and green colors
vardenafil,side_effect,headache
vardenafil,side_effect,increased sensitivity
vardenafil,side_effect,dizziness
vardenafil,side_effect,light
butenafine,side_effect,redness
butenafine,side_effect,burning
butenafine,side_effect,irritation
acetaminophen/tramadol,side_effect,nausea
acetaminophen/tramadol,side_effect,dry mouth/nose/throat
acetaminophen/tramadol,side_effect,drowsiness
acetaminophen/tramadol,side_effect,dizziness
acetaminophen/tramadol,side_effect,nervousness
acetaminophen/tramadol,side_effect,blurred vision
β-lactulose,side_effect,nausea
β-lactulose,side_effect,gas
β-lactulose,side_effect,cramps
β-lactulose,side_effect,pain
brinzolamide,side_effect,temporary blurred vision
brinzolamide,side_effect,dry eyes
brinzolamide,side_effect,headache
brinzolamide,side_effect,tiredness
brinzolamide,side_effect,drowsiness
brinzolamide,side_effect,redness/discharge
brinzolamide,side_effect,dizziness
dichlorphenamide,side_effect,nausea
dichlorphenamide,side_effect,diarrhea
dichlorphenamide,side_effect,tiredness
dichlorphenamide,side_effect,drowsiness
dichlorphenamide,side_effect,numbness
dichlorphenamide,side_effect,muscle spasms/twitching
dichlorphenamide,side_effect,weight loss
dichlorphenamide,side_effect,dizziness
dalbavancin b0,side_effect,nausea
dalbavancin b0,side_effect,headache
dalbavancin b0,side_effect,diarrhea
cyclosporine,side_effect,body hair
cyclosporine,side_effect,diarrhea
cyclosporine,side_effect,nausea/vomiting
cyclosporine,side_effect,flushing
ethynodiol diacetate,side_effect,nausea
ethynodiol diacetate,side_effect,weight change
ethynodiol diacetate,side_effect,periods
ethynodiol diacetate,side_effect,missed/irregular periods
ethynodiol diacetate,side_effect,fluid retention
Siltuximab,side_effect,weight gain
Siltuximab,side_effect,darkening skin
Siltuximab,side_effect,headache
Siltuximab,side_effect,diarrhea
Siltuximab,side_effect,fatigue
Siltuximab,side_effect,joint pain
Siltuximab,side_effect,constipation
Siltuximab,side_effect,pain
melatonin,side_effect,nausea
melatonin,side_effect,abdominal cramps
melatonin,side_effect,headache
melatonin,side_effect,dizziness
Nystatin,side_effect,skin irritation
Nystatin,side_effect,redness
glyburide,side_effect,weight gain
glyburide,side_effect,heartburn
Hydrochlorothiazide / valsartan,side_effect,light-headedness
Hydrochlorothiazide / valsartan,side_effect,headache
Hydrochlorothiazide / valsartan,side_effect,drowsiness
Hydrochlorothiazide / valsartan,side_effect,dry cough
Hydrochlorothiazide / valsartan,side_effect,fatigue
Hydrochlorothiazide / valsartan,side_effect,dizziness
Hydrochlorothiazide / valsartan,side_effect,blurred vision
oxymetholone,side_effect,diarrhea
oxymetholone,side_effect,excitation
oxymetholone,side_effect,warnings
empagliflozin,side_effect,nausea
empagliflozin,side_effect,vomiting
empagliflozin,side_effect,weakness
dulaglutide,side_effect,nausea
dulaglutide,side_effect,abdominal pain
dulaglutide,side_effect,vomiting
dulaglutide,side_effect,diarrhea
dulaglutide,side_effect,tiredness
dulaglutide,side_effect,decreased appetite
dulaglutide,side_effect,weakness
glycopyrrolate,side_effect,runny/stuffy nose
nefazodone,side_effect,nausea
nefazodone,side_effect,drowsiness
nefazodone,side_effect,dry mouth
nefazodone,side_effect,dizziness
nefazodone,side_effect,constipation
nefazodone,side_effect,lightheadedness
mycophenolate mofetil,side_effect,tremor
mycophenolate mofetil,side_effect,gas
mycophenolate mofetil,side_effect,headache
mycophenolate mofetil,side_effect,vomiting
mycophenolate mofetil,side_effect,diarrhea
mycophenolate mofetil,side_effect,drowsiness
mycophenolate mofetil,side_effect,constipation
mycophenolate mofetil,side_effect,dizziness
naltrexone,side_effect,stomach/abdominal pain
enfuvirtide,side_effect,hardened skin
enfuvirtide,side_effect,bumps
enfuvirtide,side_effect,itching
enfuvirtide,side_effect,redness
enfuvirtide,side_effect,these types
enfuvirtide,side_effect,pain
acrivastine,side_effect,dry mouth/nose/throat
acrivastine,side_effect,drowsiness
acrivastine,side_effect,dizziness
acrivastine,side_effect,constipation
Pramlintide,side_effect,nausea
Pramlintide,side_effect,vomiting
Pramlintide,side_effect,tiredness
pimecrolimus,side_effect,headache
pimecrolimus,side_effect,mild burning
pimecrolimus,side_effect,irritation
amphotericin B,side_effect,nausea
amphotericin B,side_effect,fever
amphotericin B,side_effect,acetaminophen
amphotericin B,side_effect,shortness
amphotericin B,side_effect,hydrocortisone
amphotericin B,side_effect,fast breathing
amphotericin B,side_effect,corticosteroids
amphotericin B,side_effect,headache
amphotericin B,side_effect,vomiting
amphotericin B,side_effect,breath
amphotericin B,side_effect,some cases
amphotericin B,side_effect,chills
amphotericin B,side_effect,dizziness
amphotericin B,side_effect,other medications
amphotericin B,side_effect,flushing
Secukinumab,side_effect,diarrhea
minocycline,side_effect,headache
minocycline,side_effect,toothache
telmisartan,side_effect,diarrhea
telmisartan,side_effect,tiredness
telmisartan,side_effect,dizziness
telmisartan,side_effect,lightheadedness
amlodipine/valsartan,side_effect,headache
amlodipine/valsartan,side_effect,dizziness
amlodipine/valsartan,side_effect,lightheadedness
Abatacept,side_effect,nausea
Abatacept,side_effect,stuffy head/nose
Abatacept,side_effect,headache
Abatacept,side_effect,irritation
Abatacept,side_effect,pain
tegaserod,side_effect,nausea
tegaserod,side_effect,headache
tegaserod,side_effect,gas
tegaserod,side_effect,dizziness
luliconazole,side_effect,skin irritation
luliconazole,side_effect,it
eliglustat,side_effect,back pain
eliglustat,side_effect,nausea
eliglustat,side_effect,gas/bloating
eliglustat,side_effect,abdominal pain
eliglustat,side_effect,headache
eliglustat,side_effect,diarrhea
eliglustat,side_effect,dizziness
eliglustat,side_effect,arm/leg pain
eliglustat,side_effect,weakness
salicylic acid,side_effect,peeling/burning/dry/reddened skin
salicylic acid,side_effect,skin reactions
trimipramine,side_effect,appetite/weight
trimipramine,side_effect,drowsiness
trimipramine,side_effect,dizziness
trimipramine,side_effect,constipation
trimipramine,side_effect,blurred vision
trimipramine,side_effect,difficulty
metformin,side_effect,vomiting
metformin,side_effect,diarrhea
metformin,side_effect,weakness
idarubicin,side_effect,nausea
idarubicin,side_effect,abdominal cramps
idarubicin,side_effect,headache
idarubicin,side_effect,vomiting
idarubicin,side_effect,diarrhea
ethacrynic acid,side_effect,diarrhea
ethacrynic acid,side_effect,dizziness
ethacrynic acid,side_effect,weakness
ethacrynic acid,side_effect,muscle cramps
ethacrynic acid,side_effect,lightheadedness
D-penicillamine,side_effect,diarrhea
D-penicillamine,side_effect,nausea/vomiting
D-penicillamine,side_effect,decreased sense
D-penicillamine,side_effect,stomach/abdominal pain
rivaroxaban,side_effect,easy bruising
rivaroxaban,side_effect,minor bleeding
rivaroxaban,side_effect,nosebleed
rivaroxaban,side_effect,cuts
ertapenem,side_effect,nausea
ertapenem,side_effect,headache
ertapenem,side_effect,vomiting
ertapenem,side_effect,diarrhea
ertapenem,side_effect,soreness
ertapenem,side_effect,redness
ertapenem,side_effect,swelling
ertapenem,side_effect,pain
anakinra,side_effect,these skin reactions
anakinra,side_effect,redness
clofarabine,side_effect,back pain
clofarabine,side_effect,nausea
clofarabine,side_effect,headache
clofarabine,side_effect,vomiting
clofarabine,side_effect,diarrhea
clofarabine,side_effect,tiredness
clofarabine,side_effect,drowsiness
clofarabine,side_effect,flushing
clofarabine,side_effect,lightheadedness
clofarabine,side_effect,pain
penicillin v,side_effect,nausea
penicillin v,side_effect,vomiting
penicillin v,side_effect,pain
tizanidine,side_effect,tiredness
tizanidine,side_effect,drowsiness
tizanidine,side_effect,dry mouth
tizanidine,side_effect,dizziness
tizanidine,side_effect,weakness
tizanidine,side_effect,constipation
tizanidine,side_effect,lightheadedness
Vedolizumab,side_effect,nausea
Vedolizumab,side_effect,headache
Vedolizumab,side_effect,tiredness
Norelgestromin,side_effect,breast tenderness
Norelgestromin,side_effect,nausea
Norelgestromin,side_effect,weight change
Norelgestromin,side_effect,headache
Norelgestromin,side_effect,vomiting
Norelgestromin,side_effect,bloating
Norelgestromin,side_effect,periods
Norelgestromin,side_effect,fluid retention
palbociclib,side_effect,nausea
palbociclib,side_effect,arms/legs
palbociclib,side_effect,mouth sores
palbociclib,side_effect,numbness/tingling
palbociclib,side_effect,vomiting
palbociclib,side_effect,diarrhea
palbociclib,side_effect,tiredness
palbociclib,side_effect,weakness
palbociclib,side_effect,hair loss
nilotinib,side_effect,nausea
nilotinib,side_effect,headache
nilotinib,side_effect,vomiting
nilotinib,side_effect,diarrhea
nilotinib,side_effect,tiredness
nilotinib,side_effect,constipation
dextromethorphan,side_effect,nausea
dextromethorphan,side_effect,vomiting
dextromethorphan,side_effect,drowsiness
dextromethorphan,side_effect,dizziness
aspirin,side_effect,heartburn
risperidone,side_effect,weight gain
risperidone,side_effect,drooling
risperidone,side_effect,tiredness
risperidone,side_effect,drowsiness
risperidone,side_effect,redness/swelling/pain
risperidone,side_effect,dizziness
risperidone,side_effect,constipation
risperidone,side_effect,lightheadedness
Ziconotide,side_effect,nausea
Ziconotide,side_effect,headache
Ziconotide,side_effect,drowsiness
Ziconotide,side_effect,dizziness
Ziconotide,side_effect,weakness
Fulvestrant,side_effect,headache
Fulvestrant,side_effect,hot flashes
Fulvestrant,side_effect,diarrhea
Fulvestrant,side_effect,tiredness
Fulvestrant,side_effect,dizziness
Fulvestrant,side_effect,pain/swelling/redness
Fulvestrant,side_effect,constipation
mechlorethamine,side_effect,nausea
mechlorethamine,side_effect,headache
mechlorethamine,side_effect,vomiting
mechlorethamine,side_effect,diarrhea
mechlorethamine,side_effect,drowsiness
mechlorethamine,side_effect,dizziness
mechlorethamine,side_effect,weakness
atomoxetine,side_effect,nausea
atomoxetine,side_effect,vomiting
atomoxetine,side_effect,tiredness
atomoxetine,side_effect,appetite/weight loss
atomoxetine,side_effect,drowsiness
atomoxetine,side_effect,dry mouth
atomoxetine,side_effect,dizziness
atomoxetine,side_effect,constipation
atomoxetine,side_effect,sexual ability/desire
Aflibercept,side_effect,diarrhea
lindane,side_effect,burning
amprenavir,side_effect,headache
amprenavir,side_effect,vomiting
amprenavir,side_effect,diarrhea
sofosbuvir,side_effect,nausea
sofosbuvir,side_effect,headache
sofosbuvir,side_effect,diarrhea
sofosbuvir,side_effect,tiredness
sofosbuvir,side_effect,difficulty
clemastine,side_effect,headache
clemastine,side_effect,drowsiness
clemastine,side_effect,dizziness
clemastine,side_effect,constipation
clemastine,side_effect,blurred vision
oxcarbazepine,side_effect,headache
oxcarbazepine,side_effect,tiredness
oxcarbazepine,side_effect,drowsiness
oxcarbazepine,side_effect,dizziness
oxcarbazepine,side_effect,nausea/vomiting
oxcarbazepine,side_effect,constipation
mirtazapine,side_effect,weight gain
mirtazapine,side_effect,increased appetite
mirtazapine,side_effect,drowsiness
mirtazapine,side_effect,dry mouth
mirtazapine,side_effect,dizziness
mirtazapine,side_effect,constipation
mirtazapine,side_effect,lightheadedness
gemifloxacin,side_effect,nausea
gemifloxacin,side_effect,headache
gemifloxacin,side_effect,diarrhea
gemifloxacin,side_effect,dizziness
ribavirin,side_effect,nausea
ribavirin,side_effect,diarrhea
ribavirin,side_effect,hearing
tenofovir,side_effect,diarrhea
tenofovir,side_effect,dizziness
eribulin,side_effect,nausea
eribulin,side_effect,dry mouth
eribulin,side_effect,watering eyes
eribulin,side_effect,weakness
eribulin,side_effect,constipation
eribulin,side_effect,changes
desonide,side_effect,itching
desonide,side_effect,dryness
desonide,side_effect,redness
desonide,side_effect,burning
desonide,side_effect,irritation
rifabutin,side_effect,nausea
rifabutin,side_effect,headache
rifabutin,side_effect,vomiting
triprolidine,side_effect,nausea
triprolidine,side_effect,dry mouth/nose/throat
triprolidine,side_effect,headache
triprolidine,side_effect,drowsiness
triprolidine,side_effect,dizziness
triprolidine,side_effect,constipation
triprolidine,side_effect,blurred vision
oxaliplatin,side_effect,nausea
oxaliplatin,side_effect,mouth sores
oxaliplatin,side_effect,headache
oxaliplatin,side_effect,vomiting
oxaliplatin,side_effect,tiredness
oxaliplatin,side_effect,dizziness
oxaliplatin,side_effect,nosebleeds
oxaliplatin,side_effect,some patients
azelastine,side_effect,cough
azelastine,side_effect,drowsiness
azelastine,side_effect,sneezing fits
vancomycin,side_effect,nausea
cefazolin,side_effect,nausea
cefazolin,side_effect,headache
cefazolin,side_effect,vomiting
cefazolin,side_effect,diarrhea
cefazolin,side_effect,soreness
cefazolin,side_effect,redness
cefazolin,side_effect,swelling
cefazolin,side_effect,pain
eprosartan,side_effect,dizziness
eprosartan,side_effect,blurred vision
eprosartan,side_effect,lightheadedness
nitisinone,side_effect,headache
nitisinone,side_effect,diarrhea
nitisinone,side_effect,other forms
nitisinone,side_effect,nitisinone
nitisinone,side_effect,switching
Albuterol / Ipratropium,side_effect,dizziness
Albuterol / Ipratropium,side_effect,constipation
rizatriptan,side_effect,/prickling
rizatriptan,side_effect,heat
rizatriptan,side_effect,tiredness
rizatriptan,side_effect,drowsiness
rizatriptan,side_effect,/numbness
rizatriptan,side_effect,dizziness
rizatriptan,side_effect,weakness
Ustekinumab,side_effect,injection site reactions
teniposide,side_effect,pain/redness
teniposide,side_effect,vomiting
teniposide,side_effect,diarrhea
teniposide,side_effect,drowsiness
zolpidem,side_effect,dizziness
indacaterol,side_effect,nausea
indacaterol,side_effect,cough
indacaterol,side_effect,headache
indacaterol,side_effect,shakiness
loperamide,side_effect,tiredness
loperamide,side_effect,drowsiness
loperamide,side_effect,dizziness
loperamide,side_effect,constipation
tolmetin,side_effect,nausea
tolmetin,side_effect,heartburn
tolmetin,side_effect,headache
tolmetin,side_effect,vomiting
tolmetin,side_effect,diarrhea
tolmetin,side_effect,drowsiness
tolmetin,side_effect,dizziness
fesoterodine,side_effect,dry eyes
fesoterodine,side_effect,drowsiness
fesoterodine,side_effect,dry mouth
fesoterodine,side_effect,dizziness
fesoterodine,side_effect,constipation
fesoterodine,side_effect,blurred vision
idelalisib,side_effect,heartburn
idelalisib,side_effect,headache
idelalisib,side_effect,diarrhea
idelalisib,side_effect,mouth/throat sores
nisoldipine,side_effect,headache
nisoldipine,side_effect,swelling ankles/feet
Pegaspargase,side_effect,nausea
Pegaspargase,side_effect,vomiting
Pegaspargase,side_effect,diarrhea
Pegaspargase,side_effect,injection site
Pegaspargase,side_effect,pain/swelling/redness
Pegaspargase,side_effect,weakness
selexipag,side_effect,nausea
selexipag,side_effect,headache
selexipag,side_effect,vomiting
selexipag,side_effect,diarrhea
selexipag,side_effect,jaw pain
selexipag,side_effect,joint/muscle pain
selexipag,side_effect,flushing
oxycodone,side_effect,nausea
oxycodone,side_effect,vomiting
oxycodone,side_effect,drowsiness
oxycodone,side_effect,dizziness
oxycodone,side_effect,constipation
oxycodone,side_effect,lightheadedness
cabozantinib,side_effect,nausea
cabozantinib,side_effect,mouth sores
cabozantinib,side_effect,vomiting
cabozantinib,side_effect,diarrhea
cabozantinib,side_effect,tiredness
cabozantinib,side_effect,weight loss
cabozantinib,side_effect,dizziness
cabozantinib,side_effect,decreased appetite
cabozantinib,side_effect,hair color
cabozantinib,side_effect,weakness
cabozantinib,side_effect,constipation
interferon beta-1b,side_effect,itching
interferon beta-1b,side_effect,redness
interferon beta-1b,side_effect,pain
tolterodine,side_effect,dry eyes
tolterodine,side_effect,headache
tolterodine,side_effect,tiredness
tolterodine,side_effect,drowsiness
tolterodine,side_effect,dry mouth
tolterodine,side_effect,dizziness
tolterodine,side_effect,constipation
tolterodine,side_effect,blurred vision
tolterodine,side_effect,pain
dapagliflozin,side_effect,dizziness
dapagliflozin,side_effect,lightheadedness
dexlansoprazole,side_effect,diarrhea
zoledronic acid monohydrate,side_effect,nausea
zoledronic acid monohydrate,side_effect,vomiting
zoledronic acid monohydrate,side_effect,diarrhea
Caspofungin,side_effect,headache
Caspofungin,side_effect,diarrhea
Caspofungin,side_effect,nausea/vomiting
Pasireotide,side_effect,headache
Pasireotide,side_effect,diarrhea
Pasireotide,side_effect,muscle pain
Pasireotide,side_effect,dizziness
Pasireotide,side_effect,hair loss
Pasireotide,side_effect,pain
candesartan,side_effect,dizziness
candesartan,side_effect,lightheadedness
doxorubicin,side_effect,nausea
doxorubicin,side_effect,headache
doxorubicin,side_effect,vomiting
doxorubicin,side_effect,diarrhea
doxorubicin,side_effect,pains
doxorubicin,side_effect,constipation
pirfenidone,side_effect,pirfenidone
pirfenidone,side_effect,heartburn
pirfenidone,side_effect,vomiting
pirfenidone,side_effect,diarrhea
pirfenidone,side_effect,tiredness
pirfenidone,side_effect,loss
pirfenidone,side_effect,weight loss
pirfenidone,side_effect,food
pirfenidone,side_effect,appetite
azithromycin,side_effect,temporary eye irritation/stinging/burning or blurred vision
naloxone,side_effect,headache
naloxone,side_effect,drowsiness
naloxone,side_effect,dizziness
naloxone,side_effect,constipation
molindone,side_effect,drowsiness
molindone,side_effect,dry mouth
molindone,side_effect,dizziness
molindone,side_effect,constipation
molindone,side_effect,blurred vision
molindone,side_effect,lightheadedness
secobarbital,side_effect,nausea
secobarbital,side_effect,vomiting
ceftibuten,side_effect,nausea
ceftibuten,side_effect,vomiting
ceftibuten,side_effect,diarrhea
lidocaine,side_effect,/burning
lidocaine,side_effect,redness
docetaxel,side_effect,nausea
docetaxel,side_effect,excessive tearing
docetaxel,side_effect,vomiting
docetaxel,side_effect,diarrhea
docetaxel,side_effect,drowsiness
docetaxel,side_effect,fatigue
docetaxel,side_effect,dizziness
docetaxel,side_effect,pain
hydrochlorothiazide,side_effect,light-headedness
hydrochlorothiazide,side_effect,headache
hydrochlorothiazide,side_effect,drowsiness
hydrochlorothiazide,side_effect,dry cough
hydrochlorothiazide,side_effect,fatigue
hydrochlorothiazide,side_effect,dizziness
hydrochlorothiazide,side_effect,blurred vision
tiotropium,side_effect,dry mouth
tiotropium,side_effect,dizziness
tiotropium,side_effect,constipation
steroid,side_effect,itching
steroid,side_effect,dryness
steroid,side_effect,irritation
Antihemophilic Factor,side_effect,nausea
Antihemophilic Factor,side_effect,fever
Antihemophilic Factor,side_effect,headache
Antihemophilic Factor,side_effect,fast heartbeat
Antihemophilic Factor,side_effect,vomiting
Antihemophilic Factor,side_effect,burning/redness/irritation
Antihemophilic Factor,side_effect,chills
Antihemophilic Factor,side_effect,flushing
mafenide,side_effect,redness
mafenide,side_effect,burning
mafenide,side_effect,pain
esomeprazole,side_effect,abdominal pain
esomeprazole,side_effect,headache
glipizide,side_effect,weight gain
glipizide,side_effect,nausea
glipizide,side_effect,gas
glipizide,side_effect,headache
glipizide,side_effect,vomiting
glipizide,side_effect,diarrhea
glipizide,side_effect,constipation
dasatinib monohydrate,side_effect,nausea
dasatinib monohydrate,side_effect,vomiting
dasatinib monohydrate,side_effect,diarrhea
sulfadiazine,side_effect,color
sulfadiazine,side_effect,burning
sulfadiazine,side_effect,mucous membranes
sulfadiazine,side_effect,pain
Enalapril / Hydrochlorothiazide,side_effect,light-headedness
Enalapril / Hydrochlorothiazide,side_effect,headache
Enalapril / Hydrochlorothiazide,side_effect,drowsiness
Enalapril / Hydrochlorothiazide,side_effect,dry cough
Enalapril / Hydrochlorothiazide,side_effect,fatigue
Enalapril / Hydrochlorothiazide,side_effect,dizziness
Enalapril / Hydrochlorothiazide,side_effect,blurred vision
Pegloticase,side_effect,runny nose
Belimumab,side_effect,nausea
Belimumab,side_effect,diarrhea
Belimumab,side_effect,bruising
Clocortolone,side_effect,itching
Clocortolone,side_effect,stinging
Clocortolone,side_effect,dryness
Clocortolone,side_effect,redness
Clocortolone,side_effect,burning
Clocortolone,side_effect,irritation
sonidegib,side_effect,mild itching
sonidegib,side_effect,headache
sonidegib,side_effect,diarrhea
sonidegib,side_effect,tiredness
sonidegib,side_effect,nausea/vomiting
sonidegib,side_effect,weight loss
sonidegib,side_effect,decreased appetite
sonidegib,side_effect,stomach/abdominal pain
sonidegib,side_effect,hair loss
Plecanatide,side_effect,diarrhea
pregabalin,side_effect,weight gain
pregabalin,side_effect,nausea
pregabalin,side_effect,headache
pregabalin,side_effect,drowsiness
pregabalin,side_effect,dry mouth
pregabalin,side_effect,dizziness
pregabalin,side_effect,constipation
lomitapide,side_effect,nausea
lomitapide,side_effect,gas
lomitapide,side_effect,headache
lomitapide,side_effect,vomiting
lomitapide,side_effect,diarrhea
lomitapide,side_effect,tiredness
lomitapide,side_effect,weight loss
lomitapide,side_effect,dizziness
lomitapide,side_effect,constipation
hydrocodone,side_effect,nausea
hydrocodone,side_effect,vomiting
hydrocodone,side_effect,drowsiness
hydrocodone,side_effect,dizziness
hydrocodone,side_effect,constipation
hydrocodone,side_effect,lightheadedness
azelastine / fluticasone,side_effect,coughing
gefitinib,side_effect,throat
gefitinib,side_effect,unusual weakness
gefitinib,side_effect,vomiting
gefitinib,side_effect,diarrhea
gefitinib,side_effect,nail problems
gefitinib,side_effect,hair loss
gefitinib,side_effect,red/sore mouth
thioridazine,side_effect,drowsiness
thioridazine,side_effect,dizziness
thioridazine,side_effect,lightheadedness
thioridazine,side_effect,difficulty
trastuzumab,side_effect,nausea
trastuzumab,side_effect,vomiting
trastuzumab,side_effect,diarrhea
trastuzumab,side_effect,tiredness
trastuzumab,side_effect,dizziness
trastuzumab,side_effect,weakness
trastuzumab,side_effect,constipation
Obinutuzumab,side_effect,cough
Obinutuzumab,side_effect,joint/muscle pain
Dalteparin,side_effect,irritation
Dalteparin,side_effect,bruising
Dalteparin,side_effect,pain
desogestrel,side_effect,nausea
desogestrel,side_effect,weight change
desogestrel,side_effect,periods
desogestrel,side_effect,missed/irregular periods
desogestrel,side_effect,fluid retention
ezetimibe,side_effect,runny/stuffy nose
ezetimibe,side_effect,abdominal pain
ezetimibe,side_effect,constipation
prasugrel,side_effect,nausea
prasugrel,side_effect,headache
prasugrel,side_effect,nosebleed
doxazosin,side_effect,drowsiness
doxazosin,side_effect,dizziness
doxazosin,side_effect,lightheadedness
bexarotene,side_effect,itching
bexarotene,side_effect,redness
bexarotene,side_effect,irritation
bexarotene,side_effect,pain
Terconazole,side_effect,headache
Terconazole,side_effect,menstrual cramps
everolimus,side_effect,nosebleeds
everolimus,side_effect,headache
everolimus,side_effect,diarrhea
everolimus,side_effect,weight loss
everolimus,side_effect,dizziness
flurandrenolide,side_effect,stinging
vismodegib,side_effect,nausea
vismodegib,side_effect,vomiting
vismodegib,side_effect,diarrhea
vismodegib,side_effect,tiredness
vismodegib,side_effect,weight loss
vismodegib,side_effect,joint pain
vismodegib,side_effect,hair loss
vismodegib,side_effect,constipation
vismodegib,side_effect,changes
vismodegib,side_effect,muscle spasms
cloxacillin,side_effect,nausea
cloxacillin,side_effect,vomiting
cloxacillin,side_effect,diarrhea
amiloride,side_effect,nausea
amiloride,side_effect,gas
amiloride,side_effect,headache
amiloride,side_effect,vomiting
amiloride,side_effect,diarrhea
amiloride,side_effect,dizziness
amiloride,side_effect,stomach/abdominal pain
paromomycin,side_effect,nausea
paromomycin,side_effect,abdominal cramps
paromomycin,side_effect,heartburn
paromomycin,side_effect,vomiting
paromomycin,side_effect,diarrhea
hydroxyzine,side_effect,drowsiness
hydroxyzine,side_effect,dry mouth
hydroxyzine,side_effect,dizziness
hydroxyzine,side_effect,constipation
hydroxyzine,side_effect,blurred vision
raloxifene,side_effect,hot flashes
raloxifene,side_effect,leg cramps
disopyramide,side_effect,nausea
disopyramide,side_effect,abdominal pain/gas/bloating
disopyramide,side_effect,dry mouth
disopyramide,side_effect,dizziness
disopyramide,side_effect,dry nose/eyes/throat
disopyramide,side_effect,constipation
disopyramide,side_effect,urination problems
disopyramide,side_effect,difficulty
rifapentine,side_effect,headache
megestrol,side_effect,women
megestrol,side_effect,desire
megestrol,side_effect,sexual ability
megestrol,side_effect,their menstrual periods
megestrol,side_effect,unpredictable bleeding
neratinib,side_effect,nausea
neratinib,side_effect,mouth sores
neratinib,side_effect,dry skin
neratinib,side_effect,vomiting
neratinib,side_effect,tiredness
neratinib,side_effect,weight loss
neratinib,side_effect,stomach/abdominal pain
neratinib,side_effect,nail changes
neratinib,side_effect,pain
neratinib,side_effect,muscle spasms
guaifenesin,side_effect,nausea
guaifenesin,side_effect,vomiting
Buprenorphine/naloxone,side_effect,headache
Buprenorphine/naloxone,side_effect,drowsiness
Buprenorphine/naloxone,side_effect,dizziness
Buprenorphine/naloxone,side_effect,constipation
nelarabine,side_effect,cough
nelarabine,side_effect,shortness
nelarabine,side_effect,vomiting
nelarabine,side_effect,diarrhea
nelarabine,side_effect,tiredness
nelarabine,side_effect,breath
nelarabine,side_effect,drowsiness
nelarabine,side_effect,dizziness
nelarabine,side_effect,constipation
sulconazole,side_effect,pimple-like bumps
sulconazole,side_effect,tenderness
sulconazole,side_effect,redness
sulconazole,side_effect,burning
sulconazole,side_effect,irritation
